,ses_rec,ses_rec_avg,ses_rec_sd,ses_rec_cv,user_rec,ses_n,ses_n_r,int_n,view_count,cart_count,purchase_count,int_n_r,tran_n,tran_n_r,rev_sum,rev_per_purchase,rev_sum_r,major_spend_r,int_cat_n,int_itm_n,int_cat_n_avg,int_itm_n_avg,ses_mo_avg,ses_mo_sd,ses_hr_avg,ses_hr_sd,ses_wknd_r,ses_len_avg,time_to_int,time_to_tran
1515915625382330000,48.659560185185185,0.9311226851851853,1.2329838612103166,132.41905506416654,51.45350694444444,4,1.4316665078687805,12,6,3,3,3.0,3,0.75,331.89,110.63,165.945,0.0,1,1,0.25,0.25,1.0,0.0,11.916666666666666,3.8247598458972396,0.08333333333333333,7.045833333333333,365.75303030303024,1.3946064814814816
1515915625575960000,51.44876157407408,0.0018402777777777777,0.0,0.0,51.45336805555556,2,2.0,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,3,1.0,1.5,1.0,0.0,13.0,0.0,0.0,1.9916666666666667,3.3166666666666664,0.0
1515915625575980000,50.749016203703704,0.23440200617283954,0.40515437381616753,172.8459497558316,51.452222222222225,4,4.0,5,5,0,0,1.25,0,0.0,0.0,0.0,0.0,0.0,3,3,0.75,0.75,1.0,0.0,11.6,3.1304951684997055,0.2,0.6791666666666667,253.15416666666667,0.0
1515915625576000000,51.449108796296294,0.0007561728395061727,0.001219642368191246,161.29148052814847,51.45137731481481,4,4.0,4,4,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,3,4,0.75,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0888888888888888,0.0
1515915625576010000,51.44892361111111,0.0010416666666666667,0.00094935632659305,91.1382073529328,51.45109953703704,3,3.0,4,4,0,0,1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.044444444444444446,1.0444444444444445,0.0
1515915625576030000,35.82542824074074,2.6041242283950616,3.0952557302001154,118.85975701350242,51.45017361111111,7,0.44800730085971774,17,11,3,3,2.4285714285714284,3,0.42857142857142855,801.73,267.24333333333334,267.24333333333334,1.0,2,6,0.2857142857142857,0.8571428571428571,1.0,0.0,12.176470588235293,5.833473387674438,0.47058823529411764,1.219047619047619,1406.2270833333332,6.2823263888888885
1515915625576020000,51.45003472222222,0.0,0.0,0.0,51.45003472222222,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576040000,51.43991898148148,0.004913194444444445,0.0060644227414262935,123.43136039086731,51.44974537037037,3,3.0,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.0,1.0,0.0,13.0,0.0,0.0,0.0,7.075,0.0
1515915625576050000,34.542627314814816,5.635570987654321,9.756414537065586,173.1220236323644,51.44934027777778,4,0.23659241206511766,5,5,0,0,1.25,0,0.0,0.0,0.0,0.0,0.0,4,5,1.0,1.25,1.0,0.0,12.4,1.3416407864998738,0.0,0.4125,6086.416666666667,0.0
1515915625576070000,51.44806712962963,0.00010416666666666667,0.0,0.0,51.448171296296294,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.15,0.0
1515915625576080000,40.17891203703704,0.823113425925926,0.0,0.0,51.44796296296296,2,0.17747723505257557,4,4,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,2.0,1.0,0.0,13.25,4.5,0.5,7521.075,5409.144444444444,0.0
1515915625575970000,41.2809837962963,10.166331018518518,0.0,0.0,51.447800925925925,2,0.1967184001147524,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,15.666666666666666,2.3094010767585034,0.0,0.35,7320.108333333334,0.0
1515915625576090000,51.278078703703706,0.05454282407407408,0.07656231409722399,140.37101194695282,51.44758101851852,3,3.0,19,14,2,3,6.333333333333333,3,1.0,85.22999999999999,28.409999999999997,85.22999999999999,0.0,2,6,0.6666666666666666,2.0,1.0,0.0,15.052631578947368,1.5446568914424676,0.0,58.666666666666664,13.560185185185185,0.017627314814814814
1515915625576110000,51.42924768518518,0.002627314814814815,0.004163289526452605,158.4617687601344,51.446724537037035,5,5.0,7,5,1,1,1.4,1,0.2,46.98,46.98,46.98,0.0,3,5,0.6,1.0,1.0,0.0,13.0,0.0,0.0,2.006666666666667,4.194444444444444,0.0
1515915625576100000,51.44612268518519,0.0,0.0,0.0,51.44612268518519,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576130000,51.44543981481481,0.00015046296296296297,0.0,0.0,51.445590277777775,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.21666666666666667,0.0
1515915625576140000,50.48297453703704,0.4810069444444445,0.6798373391157886,141.3362835958616,51.44498842592593,3,3.0,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,1.0,1.0,0.0,12.666666666666666,0.5773502691896255,0.3333333333333333,0.0,692.6500000000001,0.0
1515915625576180000,51.42170138888889,0.0003125,0.0,0.0,51.44361111111111,2,2.0,4,4,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,13.0,0.0,0.0,15.55,10.516666666666667,0.0
1515915625576190000,51.44057870370371,0.0011226851851851851,0.0,0.0,51.44271990740741,2,2.0,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,3,1.0,1.5,1.0,0.0,13.0,0.0,0.0,0.7333333333333333,1.5416666666666665,0.0
1515915625576200000,51.39892361111111,0.02181134259259259,0.030764055445373056,141.04613374795608,51.4425462962963,3,3.0,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0.6666666666666666,0.6666666666666666,1.0,0.0,13.333333333333334,0.5773502691896255,0.0,0.0,31.408333333333335,0.0
1515915625576210000,51.44023148148148,0.0019097222222222222,0.0,0.0,51.442141203703706,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,1.0,0.0,13.0,0.0,0.0,0.0,2.75,0.0
1515915625576240000,24.618518518518517,0.00038194444444444446,0.00042855343938827823,112.20308231256739,51.44114583333333,4,0.14912782230660526,9,7,1,1,2.25,1,0.25,292.83,292.83,292.83,0.0,2,5,0.5,1.25,1.1111111111111112,0.3333333333333333,10.555555555555555,2.96273147243853,0.3333333333333333,9656.204166666666,4828.072916666666,0.0
1515915625576260000,51.35863425925926,9.259259259259259e-05,8.738234300081887e-05,94.37293044088439,51.44023148148148,4,4.0,14,9,2,3,3.5,3,0.75,441.14,147.04666666666665,147.04666666666665,0.0,2,3,0.5,0.75,1.0,0.0,13.428571428571429,0.8516306272526406,0.0,37.375,9.038461538461538,0.03993634259259259
1515915625576270000,51.43726851851852,0.0008680555555555555,0.0014134119747949737,162.825059496381,51.439872685185186,4,4.0,5,4,1,0,1.25,0,0.0,0.0,0.0,0.0,0.0,1,3,0.25,0.75,1.0,0.0,13.0,0.0,0.0,0.1625,0.9375,0.0
1515915625576220000,51.43966435185185,0.0,0.0,0.0,51.43966435185185,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576290000,51.43868055555556,0.0,0.0,0.0,51.43868055555556,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576300000,38.19949074074074,13.238923611111112,0.0,0.0,51.438414351851854,2,0.1510696835142585,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,1.0,0.0,16.0,4.242640687119285,0.0,0.0,19064.05,0.0
1515915625576280000,51.43813657407407,0.0,0.0,0.0,51.43813657407407,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576310000,51.43446759259259,0.0,0.0,0.0,51.43811342592593,1,1.0,4,3,0,1,4.0,1,1.0,609.6,609.6,609.6,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,5.25,1.75,0.0
1515915625576320000,51.437349537037036,0.0,0.0,0.0,51.437662037037036,1,1.0,3,2,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.45,0.225,0.0
1515915625576330000,51.43729166666667,0.0,0.0,0.0,51.43760416666667,1,1.0,2,1,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.45,0.45,0.0
1515915625576340000,44.34747685185185,3.5448900462962967,5.013198844168556,141.42043275520913,51.43725694444444,3,0.4231442951431459,4,4,0,0,1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,2,2,0.6666666666666666,0.6666666666666666,1.0,0.0,13.5,1.0,0.0,0.2388888888888889,3403.094444444445,0.0
1515915625576350000,51.43678240740741,0.0,0.0,0.0,51.43678240740741,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576370000,51.43509259259259,0.0008796296296296296,0.0,0.0,51.43597222222222,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.2666666666666666,0.0
1515915625576380000,47.20356481481482,0.0002662037037037037,0.0,0.0,51.43592592592593,2,0.47254947002264297,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,1.0,0.0,15.0,3.4641016151377544,0.0,3047.3,3047.2999999999997,0.0
1515915625576400000,50.03561342592592,0.2798888888888889,0.5955900803893892,212.79518553015095,51.43505787037037,6,4.287415641127431,9,8,1,0,1.5,0,0.0,0.0,0.0,0.0,0.0,4,5,0.6666666666666666,0.8333333333333334,1.0,0.0,14.444444444444445,3.244653722321964,0.1111111111111111,1.8611111111111114,251.9,0.0
1515915625576420000,51.43420138888889,0.0,0.0,0.0,51.43420138888889,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576430000,51.42125,0.009027777777777777,0.0,0.0,51.434074074074076,2,2.0,4,4,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,3,4,1.5,2.0,1.0,0.0,13.0,0.0,0.0,2.7333333333333334,6.155555555555556,0.0
1515915625576410000,51.385555555555555,0.048240740740740744,0.0,0.0,51.43379629629629,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,1.0,0.0,13.5,0.7071067811865476,0.0,0.0,69.46666666666667,0.0
1515915625576460000,51.42777777777778,0.0017824074074074075,0.0,0.0,51.43296296296296,2,2.0,4,4,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,2.0,1.0,0.0,13.0,0.0,0.0,2.45,2.488888888888889,0.0
1515915625576470000,51.43208333333333,0.0,0.0,0.0,51.43208333333333,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576510000,51.431099537037035,0.0,0.0,0.0,51.431099537037035,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576440000,51.42086805555556,0.004120370370370371,0.0,0.0,51.43100694444445,2,2.0,4,4,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,1.0,0.0,13.0,0.0,0.0,4.333333333333333,4.866666666666666,0.0
1515915625576530000,51.4303587962963,0.0,0.0,0.0,51.4303587962963,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576540000,51.428125,0.0,0.0,0.0,51.42976851851852,1,1.0,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,1.0,0.0,13.0,0.0,0.0,2.3666666666666667,2.3666666666666667,0.0
1515915625576560000,51.42918981481481,5.208333333333333e-05,2.4552318791199566e-05,47.14045207910317,51.42929398148148,3,3.0,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.07500000000000001,0.0
1515915625576500000,51.42704861111111,0.0,0.0,0.0,51.42885416666667,1,1.0,3,1,1,1,3.0,1,1.0,9.92,9.92,9.92,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,2.6,1.3,0.0
1515915625576580000,51.427905092592596,0.0,0.0,0.0,51.428333333333335,1,1.0,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,1.0,0.0,13.0,0.0,0.0,0.6166666666666667,0.6166666666666667,0.0
1515915625576590000,51.428125,5.208333333333333e-05,4.0920531318665945e-05,78.56742013183862,51.42822916666667,3,3.0,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.3333333333333333,0.6666666666666666,1.0,0.0,13.0,0.0,0.0,0.0,0.075,0.0
1515915625576570000,51.428206018518516,0.0,0.0,0.0,51.428206018518516,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576600000,30.665810185185187,10.381064814814815,14.67996235095844,141.41094977086232,51.42793981481481,3,0.1444938478622492,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.0,1.0,0.0,11.333333333333334,2.886751345948129,0.0,0.0,14948.733333333332,0.0
1515915625576610000,45.24557870370371,0.0013425925925925925,0.0,0.0,51.427708333333335,2,0.3235131127652882,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,14.666666666666666,2.886751345948129,0.0,4450.166666666667,4451.133333333333,0.0
1515915625576620000,51.3240625,0.03436342592592593,0.057833121113790374,168.2984730290161,51.42715277777778,4,4.0,5,5,0,0,1.25,0,0.0,0.0,0.0,0.0,0.0,1,4,0.25,1.0,1.0,0.0,13.6,1.3416407864998738,0.0,0.07916666666666666,37.1125,0.0
1515915625576630000,51.42193287037037,0.0003587962962962963,0.0003601006756042603,100.36354313615512,51.427025462962966,3,3.0,6,6,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0.6666666666666666,0.6666666666666666,1.0,0.0,13.0,0.0,0.0,2.3944444444444444,1.4666666666666666,0.0
1515915625576640000,50.715625,0.17765625000000002,0.35459500273411365,199.59613170609737,51.42658564814815,5,5.0,11,11,0,0,2.2,0,0.0,0.0,0.0,0.0,0.0,2,3,0.4,0.6,1.0,0.0,11.090909090909092,3.269695565478396,0.2727272727272727,1.6800000000000002,102.37833333333333,0.0
1515915625576660000,51.42577546296296,0.0,0.0,0.0,51.42577546296296,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576670000,51.425439814814816,0.0,0.0,0.0,51.425439814814816,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576690000,51.42496527777778,0.0,0.0,0.0,51.42496527777778,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576700000,51.4171875,0.0004976851851851852,0.0,0.0,51.424537037037034,2,2.0,5,3,1,1,2.5,1,0.5,404.49,404.49,404.49,0.0,2,3,1.0,1.5,1.0,0.0,13.0,0.0,0.0,4.933333333333334,2.645833333333333,0.0
1515915625576710000,51.41886574074074,0.0017515432098765434,0.002884112799226179,164.66124175317742,51.42412037037037,4,4.0,4,4,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,3,3,0.75,0.75,1.0,0.0,13.0,0.0,0.0,0.0,2.522222222222222,0.0
1515915625576770000,51.41784722222222,0.0010416666666666667,0.0,0.0,51.422037037037036,2,2.0,4,3,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.5,1.5,1.0,0.0,13.0,0.0,0.0,2.2666666666666666,2.011111111111111,0.0
1515915625576750000,51.41152777777778,0.010428240740740741,0.0,0.0,51.42195601851852,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,13.5,0.7071067811865476,0.0,0.0,15.016666666666667,0.0
1515915625576790000,51.42109953703704,0.0,0.0,0.0,51.42109953703704,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576810000,51.42053240740741,9.837962962962963e-05,7.365695637359871e-05,74.87012977269328,51.42072916666667,3,3.0,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0.6666666666666666,0.6666666666666666,1.0,0.0,13.0,0.0,0.0,0.0,0.14166666666666666,0.0
1515915625576830000,15.314097222222221,18.05291087962963,25.530458619522165,141.42017755336056,51.41991898148148,3,0.08308909349863106,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.0,1.3333333333333333,0.5773502691896258,14.0,1.7320508075688772,0.3333333333333333,0.0,25996.191666666666,0.0
1515915625576840000,51.419513888888886,0.0,0.0,0.0,51.419513888888886,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576850000,51.41914351851852,0.0,0.0,0.0,51.41914351851852,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576860000,51.40548611111111,0.0004513888888888889,0.00043506819743547453,96.38433912416666,51.41885416666667,4,4.0,27,24,3,0,6.75,0,0.0,0.0,0.0,0.0,0.0,6,18,1.5,4.5,1.0,0.0,13.592592592592593,0.5007117441325403,0.0,4.65,0.7403846153846154,0.0
1515915625576870000,51.4184375,4.6296296296296294e-05,0.0,0.0,51.41848379629629,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.06666666666666667,0.0
1515915625576880000,51.41828703703704,0.0,0.0,0.0,51.41828703703704,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625576890000,51.41606481481482,0.0008564814814814815,0.0,0.0,51.416921296296294,2,2.0,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,13.333333333333334,0.5773502691896255,0.0,0.5333333333333333,0.6166666666666667,0.0
1515915625576900000,51.41195601851852,0.00023533950617283953,5.3458358258298694e-05,22.71542042713282,51.41685185185185,4,4.0,9,7,1,1,2.25,1,0.25,29.22,29.22,29.22,0.0,3,5,0.75,1.25,1.0,0.0,13.555555555555555,0.5270462766947308,0.0,1.6666666666666667,0.8812500000000001,0.0
1515915625576910000,51.035694444444445,0.0760787037037037,0.16416799232690513,215.78705253217007,51.41608796296296,6,6.0,8,7,1,0,1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,4,5,0.6666666666666666,0.8333333333333334,1.0,0.0,15.375,3.2923070504261465,0.0,37.13888888888889,78.25238095238095,0.0
1515915625576920000,50.65221064814815,0.19082175925925926,0.38116520198557463,199.74933857920573,51.41549768518519,5,5.0,6,6,0,0,1.2,0,0.0,0.0,0.0,0.0,0.0,4,4,0.8,0.8,1.0,0.0,13.0,2.449489742783178,0.16666666666666666,0.08333333333333334,219.82666666666665,0.0
1515915625576940000,51.32314814814815,0.0,0.0,0.0,51.414340277777775,1,1.0,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,15.0,1.4142135623730951,0.0,131.31666666666666,131.31666666666666,0.0
1515915625576950000,51.29831018518519,0.012991898148148148,0.01683470658449917,129.57849878848359,51.413020833333334,3,3.0,11,10,1,0,3.6666666666666665,0,0.0,0.0,0.0,0.0,0.0,3,5,1.0,1.6666666666666667,1.0,0.0,14.272727272727273,0.6466697906828636,0.0,61.92777777777778,16.518333333333334,0.0
1515915625576980000,51.412083333333335,0.0,0.0,0.0,51.412083333333335,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625576970000,49.25001157407407,2.1618981481481483,0.0,0.0,51.41190972222222,2,0.9251129622887979,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,1.0,0.0,15.0,1.7320508075688772,0.3333333333333333,1.7166666666666666,1556.5666666666666,0.0
1515915625576990000,51.411712962962966,4.6296296296296294e-05,0.0,0.0,51.411759259259256,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.06666666666666667,0.0
1515915625577000000,51.41076388888889,0.0001909722222222222,0.00025370729417572885,132.85036495019983,51.411145833333336,3,3.0,4,3,1,0,1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,2,2,0.6666666666666666,0.6666666666666666,1.0,0.0,14.0,0.0,0.0,0.06666666666666667,0.18333333333333335,0.0
1515915625577010000,51.20005787037037,0.0,0.0,0.0,51.41091435185185,1,1.0,4,4,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,15.25,2.5,0.0,303.6333333333333,101.21111111111111,0.0
1515915625577030000,51.40759259259259,0.0008912037037037036,0.0013531770679765704,151.83701126386455,51.410266203703706,4,4.0,4,4,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.2833333333333332,0.0
1515915625577040000,51.39710648148148,2.3148148148148147e-05,0.0,0.0,51.40954861111111,2,2.0,9,9,0,0,4.5,0,0.0,0.0,0.0,0.0,0.0,3,9,1.5,4.5,1.0,0.0,14.0,0.0,0.0,8.958333333333334,2.2395833333333335,0.0
1515915625577050000,51.4053587962963,0.0015046296296296296,0.0009493563265930497,63.09568201356884,51.40915509259259,3,3.0,5,5,0,0,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.0,1.0,0.0,14.0,0.0,0.0,1.6555555555555557,1.3666666666666667,0.0
1515915625577060000,51.399166666666666,0.0015104166666666666,0.0018905285469223666,125.16602793417049,51.40892361111111,3,3.0,6,5,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.6666666666666666,1.3333333333333333,1.0,0.0,14.0,0.0,0.0,4.472222222222222,2.81,0.0
1515915625577070000,51.408425925925926,0.0,0.0,0.0,51.408425925925926,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625577100000,51.407037037037036,0.0,0.0,0.0,51.407037037037036,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625576160000,51.405960648148145,0.0,0.0,0.0,51.40693287037037,1,1.0,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,14.0,0.0,0.0,1.4,1.4,0.0
1515915625577130000,51.40585648148148,0.0001388888888888889,0.0,0.0,51.40599537037037,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.2,0.0
1515915625577170000,51.40283564814815,0.0006423611111111111,0.0004664940570327917,72.62177752726703,51.40429398148148,3,3.0,6,6,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.6666666666666666,1.3333333333333333,1.0,0.0,14.0,0.0,0.0,1.05,0.42000000000000004,0.0
1515915625577190000,51.39079861111111,0.012615740740740742,0.0,0.0,51.40341435185185,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,18.166666666666668,0.0
1515915625577200000,51.40266203703704,0.0002777777777777778,0.0,0.0,51.402939814814815,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.4,0.0
1515915625577160000,38.3690162037037,13.033530092592592,0.0,0.0,51.40254629629629,2,0.1534503688403397,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,3,1.0,1.5,1.0,0.0,14.333333333333334,0.5773502691896255,0.0,0.4666666666666667,9384.141666666666,0.0
1515915625577230000,51.40173611111111,0.0003125,0.0,0.0,51.40204861111111,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.45,0.0
1515915625577240000,51.40152777777778,0.0,0.0,0.0,51.40152777777778,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625577250000,12.589907407407408,38.81091435185185,0.0,0.0,51.40082175925926,2,0.05153189594732057,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.5,0.7071067811865476,11.5,3.5355339059327378,0.0,0.0,55887.71666666667,0.0
1515915625577180000,51.38974537037037,0.007407407407407408,0.0,0.0,51.40077546296296,2,2.0,5,5,0,0,2.5,0,0.0,0.0,0.0,0.0,0.0,1,5,0.5,2.5,1.0,0.0,14.0,0.0,0.0,2.6083333333333334,3.970833333333333,0.0
1515915625577270000,51.34979166666667,0.05056712962962963,0.0,0.0,51.400358796296295,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,1.0,0.0,14.5,0.7071067811865476,0.0,0.0,72.81666666666666,0.0
1515915625577280000,51.39972222222222,0.0,0.0,0.0,51.39972222222222,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625577290000,51.39949074074074,3.472222222222222e-05,0.0,0.0,51.399606481481484,3,3.0,4,4,0,0,1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1,2,0.3333333333333333,0.6666666666666666,1.0,0.0,14.0,0.0,0.0,0.03888888888888889,0.05555555555555556,0.0
